phone_name,url,section,label,value
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Main Camera,Dual,"12 MP, f/1.5, 26mm (wide), 1/1.7"", 1.9µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.4, 13mm, 120˚ (ultrawide)"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Main Camera,Features,"Dual-LED dual-tone flash, HDR (photo/panorama)"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Main Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec."
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Selfie camera,Single,"12 MP, f/1.9, 23mm (wide), 1/3.6"", 1.0µm, PDAF SL 3D, (depth/biometrics sensor)"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Selfie camera,Features,HDR
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Selfie camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Sound,Loudspeaker,"Yes, with stereo speakers"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Sound,3.5mm jack,No
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Comms,Bluetooth,"5.3, A2DP, LE"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Comms,Positioning,"GPS, GLONASS, GALILEO, BDS, QZSS"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Comms,NFC,Yes
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Comms,Radio,No
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Comms,USB,"Lightning, USB 2.0"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Features,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Features,,Ultra Wideband (UWB) support Emergency SOS via satellite (SMS sending/receiving)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Battery,Type,Li-Ion 4323 mAh (16.68 Wh)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Battery,Charging,"Wired, PD2.0, 50% in 30 min 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Misc,Colors,"Midnight, Purple, Starlight, Blue, Red, Yellow"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Misc,Models,"A2886, A2632, A2885, A2888, A2887, iphone14,8"
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Misc,SAR,1.14 W/kg (head)     1.15 W/kg (body)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Misc,SAR EU,0.99 W/kg (head)     0.98 W/kg (body)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Misc,Price,€ 326.01 / $ 281.32 / £ 274.75
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Our Tests,Performance,AnTuTu: 797976 (v9) GeekBench: 4582 (v5.1) GFXBench: 60fps (ES 3.1 onscreen)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Our Tests,Display,797 nits max brightness (measured)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Our Tests,Camera,Photo / Video
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Our Tests,Loudspeaker,-24.7 LUFS (Very good)
Apple iPhone 14 Plus,https://www.gsmarena.com/apple_iphone_14_plus-11862.php,Our Tests,Battery (old),Endurance rating 102h
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Network,Technology,GSM / HSPA / LTE / 5G
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Network,3G bands,HSDPA 850 / 900 / 2100
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Network,4G bands,"1, 3, 5, 8, 19, 28, 34, 38, 39, 40, 41, 42, 48"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Network,5G bands,"1, 3, 5, 8, 28, 38, 40, 41, 48, 77, 78 SA/NSA"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Network,Speed,"HSPA, LTE, 5G"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Launch,Announced,"2026, January 08"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Launch,Status,"Available. Released 2026, January 09"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Body,Dimensions,162.5 x 77.5 x 8.5 mm (6.40 x 3.05 x 0.33 in)
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Body,Weight,215 g (7.58 oz)
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Body,SIM,Nano-SIM + Nano-SIM
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Body,,IP68/IP69K dust tight and water resistant (high pressure water jets; immersible up to 1.5m for 30 min)
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Display,Type,"AMOLED, 1B colors, 144Hz, 3840Hz PWM, 800 nits (typ), 1800 nits (peak)"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Display,Size,"6.78 inches, 112.4 cm 2 (~89.3% screen-to-body ratio)"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Display,Resolution,"1272 x 2772 pixels, 19.5:9 ratio (~450 ppi density)"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Platform,OS,"Android 16, ColorOS 16"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Platform,Chipset,Qualcomm SM7635-AC Snapdragon 7s Gen 4 (4 nm)
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Platform,CPU,Octa-core (1x2.7 GHz Cortex-A720 & 3x2.4 GHz Cortex-A720 & 4x1.8 GHz Cortex-A520)
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Platform,GPU,Adreno 810
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Memory,Card slot,No
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Memory,Internal,"256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Memory,,UFS 3.1
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Main Camera,Dual,"50 MP, f/1.9, 27mm (wide), PDAF, OIS Auxiliary lens"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Main Camera,Features,"Color spectrum sensor, LED flash, HDR, panorama"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Main Camera,Video,"4K@30/60fps, 1080p@30/60/120fps, gyro-EIS, OIS"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Selfie camera,Single,"16 MP, f/2.4, 23mm (wide), 1/3"", 1.0µm"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Selfie camera,Features,"HDR, panorama"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Selfie camera,Video,"1080p@30fps, gyro-EIS"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Sound,Loudspeaker,"Yes, with stereo speakers"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Sound,3.5mm jack,No
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Comms,Bluetooth,"5.4, A2DP, LE, aptX HD, aptX Adaptive, LHDC 5"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Comms,Positioning,"GPS (L1+L5), GLONASS (G1), BDS (B1I+B1c+B2a+B2b), GALILEO (E1+E5a+E5b), QZSS (L1+L5)"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Comms,NFC,Yes
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Comms,Infrared port,Yes
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Comms,Radio,No
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Comms,USB,USB Type-C 2.0
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Features,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Battery,Type,Si/C Li-Ion 9000 mAh
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Battery,Charging,"80W wired, UFCS, 55W PPS, 13.5W PD/QC 27W reverse wired"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Misc,Colors,"Black, White, Blue"
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Misc,Models,PLY110
OnePlus Turbo 6V,https://www.gsmarena.com/oneplus_turbo_6v_5g-14404.php,Misc,Price,About 230 EUR
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,Technology,GSM / CDMA / HSPA / EVDO / LTE / 5G
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,,CDMA 800 / 1900
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,,CDMA2000 1xEV-DO
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A2638, A2639, A2640"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,,"1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66, 71 - A2483, A2636"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,5G bands,"1, 2, 3, 5, 7, 8, 12, 20, 25, 28, 30, 38, 40, 41, 48, 66, 77, 78, 79 SA/NSA/Sub6 - A2638, A2639"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,,"1, 2, 3, 5, 7, 8, 12, 20, 25, 28, 29, 30, 38, 40, 41, 48, 66, 71, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2483"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,,"1, 2, 3, 5, 7, 8, 12, 20, 25, 28, 29, 30, 38, 40, 41, 48, 66, 71, 77, 78, 79 SA/NSA/Sub6 - A2636"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Network,Speed,"HSPA, LTE, 5G, EV-DO Rev.A 3.1 Mbps"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Launch,Announced,"2021, September 14"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Launch,Status,"Available. Released 2021, September 24"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Body,Dimensions,146.7 x 71.5 x 7.7 mm (5.78 x 2.81 x 0.30 in)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Body,Weight,204 g (7.20 oz)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Body,Build,"Glass front, glass back, stainless steel frame"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Body,SIM,· Nano-SIM + eSIM · Nano-SIM + Nano-SIM
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Body,,"IP68 dust tight and water resistant (immersible up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Display,Type,"Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (HBM), 1200 nits (peak)"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Display,Size,"6.1 inches, 90.2 cm 2 (~86.0% screen-to-body ratio)"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Display,Resolution,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density)"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Display,Protection,Ceramic Shield glass
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Platform,OS,"iOS 15, upgradable to iOS 26.4"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Platform,Chipset,Apple A15 Bionic (5 nm)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Platform,CPU,Hexa-core (2x3.23 GHz Avalanche + 4x1.82 GHz Blizzard)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Platform,GPU,Apple GPU (5-core graphics)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Memory,Card slot,No
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Memory,Internal,"128GB 6GB RAM, 256GB 6GB RAM, 512GB 6GB RAM, 1TB 6GB RAM"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Memory,,NVMe
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Main Camera,Triple,"12 MP, f/1.5, 26mm (wide), 1/1.7"", 1.9µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 77mm (telephoto), PDAF, 1/3.4"", 1.0µm, OIS, 3x optical zoom 12 MP, f/1.8, 13mm, 120˚ (ultrawide), 1/3.4"", 1.0µm, PDAF TOF 3D LiDAR scanner (depth)"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Main Camera,Features,"Dual-LED dual-tone flash, HDR (photo/panorama)"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Main Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10‑bit HDR, Dolby Vision HDR (up to 60fps), ProRes, stereo sound rec."
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Selfie camera,Single,"12 MP, f/2.2, 23mm (wide), 1/3.6"", 1.0µm SL 3D, (depth/biometrics sensor)"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Selfie camera,Features,HDR
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Selfie camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Sound,Loudspeaker,"Yes, with stereo speakers"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Sound,3.5mm jack,No
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, hotspot"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Comms,Bluetooth,"5.0, A2DP, LE"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Comms,Positioning,"GPS, GLONASS, GALILEO, BDS, QZSS"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Comms,NFC,Yes
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Comms,Radio,No
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Comms,USB,"Lightning, USB 2.0"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Features,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Features,,Ultra Wideband (UWB) support
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Battery,Type,Li-Ion 3095 mAh (12.11 Wh)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Battery,Charging,"Wired, PD2.0, 50% in 30 min 15W wireless (MagSafe) 15W wireless (Qi2) - requires iOS 17.2 update"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Misc,Colors,"Graphite, Gold, Silver, Sierra Blue, Alpine Green"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Misc,Models,"A2638, A2483, A2636, A2639, A2640, iPhone14,2"
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Misc,SAR,1.20 W/kg (head)     1.19 W/kg (body)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Misc,SAR EU,0.99 W/kg (head)     0.98 W/kg (body)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Misc,Price,£ 255.00 / € 355.00 / $ 335.00 / C$ 489.27
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Our Tests,Performance,AnTuTu: 794348 (v9) GeekBench: 4687 (v5.1) GFXBench: 60fps (ES 3.1 onscreen)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Our Tests,Display,1063 nits max brightness (measured)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Our Tests,Camera,Photo / Video
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Our Tests,Loudspeaker,-24.9 LUFS (Very good)
Apple iPhone 13 Pro,https://www.gsmarena.com/apple_iphone_13_pro-11102.php,Our Tests,Battery (old),Endurance rating 85h
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Network,Technology,GSM / CDMA / HSPA / LTE / 5G
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Network,2G bands,GSM 850 / 900 / 1800 / 1900
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Network,,CDMA 800
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Network,3G bands,HSDPA 850 / 900 / 1700(AWS) / 2100
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Network,4G bands,"1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Network,5G bands,"1, 5, 8, 28, 41, 77, 78 SA/NSA"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Network,Speed,"HSPA, LTE, 5G"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Launch,Announced,"2024, March 21"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Launch,Status,"Available. Released 2024, March 25"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Body,Dimensions,162.7 x 75.2 x 8.5 mm (6.41 x 2.96 x 0.33 in)
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Body,Weight,200 g (7.05 oz)
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Body,Build,"Glass front, glass back, plastic frame"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Body,SIM,Nano-SIM + Nano-SIM
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Body,,IP65 dust tight and water resistant (low pressure water jets)
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Display,Type,"AMOLED, 1B colors, 120Hz, 1100 nits (HBM), 2150 nits (peak)"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Display,Size,"6.74 inches, 109.2 cm 2 (~89.3% screen-to-body ratio)"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Display,Resolution,"1240 x 2772 pixels, 20:9 ratio (~451 ppi density)"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Platform,OS,"Android 14, ColorOS 14"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Platform,Chipset,Qualcomm SM7675 Snapdragon 7+ Gen 3 (4 nm)
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Platform,CPU,Octa-core (1x2.8 GHz Cortex-X4 & 4x2.6 GHz Cortex-A720 & 3x1.9 GHz Cortex-A520)
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Platform,GPU,Adreno 732
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Memory,Card slot,No
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Memory,Internal,"256GB 12GB RAM, 512GB 12GB RAM, 512GB 16GB RAM"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Memory,,UFS 4.0
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Main Camera,Dual,"50 MP, f/1.8, 26mm (wide), 1/1.95"", 0.8µm, PDAF, OIS 8 MP, f/2.2, 16mm, 112˚ (ultrawide), 1/4.0"", 1.12µm"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Main Camera,Features,"LED flash, HDR, panorama"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Main Camera,Video,"4K@30/60fps, 1080p@30/60/120fps, gyro-EIS, OIS"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Selfie camera,Single,"16 MP, f/2.4, 26mm (wide), 1/3"", 1.0µm"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Selfie camera,Video,1080p@30fps
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Sound,Loudspeaker,"Yes, with stereo speakers"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Sound,3.5mm jack,No
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Comms,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Comms,Bluetooth,"5.4, A2DP, LE, aptX HD, LHDC"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Comms,Positioning,"GPS (L1+L5), BDS (B1I+B1c+B2a), GALILEO (E1+E5a), QZSS (L1+L5), GLONASS"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Comms,NFC,Yes
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Comms,Infrared port,Yes
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Comms,Radio,No
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Comms,USB,USB Type-C 2.0
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Features,Sensors,"Fingerprint (under display, optical), accelerometer, gyro, proximity, compass"
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Battery,Type,5500 mAh
OnePlus Ace 3V,https://www.gsmarena.com/oneplus_ace_3v-12889.php,Battery,Charging,"100W wired, 100% in 26 min"
